Dataset,#TrainingRelease,%Training,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,3,7,93,0,0.3,1.0,0.965,0.4362783424550434
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,36,54,206,0,0.4,1.0,0.8738782051282051,0.48130841121495316
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,10,6,142,0,0.625,1.0,0.9797297297297297,0.7497360084477298
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,78,4,6,148,0.9512195121951219,0.34513274336283184,0.4831858407079646,-0.006961598922074991
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,11,228,0,0,0.04602510460251046,1.0,0.12161084529505582,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,45,21,463,0,0.6818181818181818,1.0,0.9831267217630854,0.7895185585175919
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,26,8,235,0,0.7647058823529411,1.0,0.9835390946502057,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,4,1,273,0,0.8,1.0,0.9972627737226277,0.8870836718115362
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,4,38,249,0,0.09523809523809523,1.0,0.9795296167247387,0.15264367816091973
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,2,0,289,0,1.0,1.0,1.0,1.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,23,4,245,42,0.8518518518518519,0.35384615384615387,0.9686129131912264,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,8,3,303,0,0.7272727272727273,1.0,0.9950980392156863,0.8373056994818653
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,37,8,270,0,0.8222222222222222,1.0,0.9856115107913669,0.8879999999999999
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,0,0,100,3,NaN,0.0,0.965,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,22,6,254,14,0.7857142857142857,0.6111111111111112,0.9436965811965812,0.6502835538752365
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,0,0,148,10,NaN,0.0,0.9797297297297297,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,78,4,6,148,0.9512195121951219,0.34513274336283184,0.48849557522123893,-0.006961598922074991
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,11,228,0,0,0.04602510460251046,1.0,0.9688995215311005,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,45,21,463,0,0.6818181818181818,1.0,0.983425160697888,0.7895185585175919
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,26,8,235,0,0.7647058823529411,1.0,0.9860715416270972,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,4,1,273,0,0.8,1.0,0.9972627737226277,0.8870836718115362
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,3,3,284,1,0.5,0.75,0.9795296167247387,0.5932914046121609
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,2,0,289,0,1.0,1.0,1.0,1.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,23,4,245,42,0.8518518518518519,0.35384615384615387,0.9697250540624035,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,0,0,306,8,NaN,0.0,0.9950980392156863,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,15,0,278,22,1.0,0.40540540540540543,0.9914446820921641,0.5461689587426327
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,UNDERSAMPLING,BEST FIRST,NO,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,UNDERSAMPLING,BEST FIRST,NO,3,7,93,0,0.3,1.0,0.965,0.4362783424550434
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,UNDERSAMPLING,BEST FIRST,NO,29,39,221,7,0.4264705882352941,0.8055555555555556,0.8298611111111112,0.4740420271940669
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,UNDERSAMPLING,BEST FIRST,NO,10,6,142,0,0.625,1.0,0.9797297297297297,0.7497360084477298
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,UNDERSAMPLING,BEST FIRST,NO,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,UNDERSAMPLING,BEST FIRST,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,UNDERSAMPLING,BEST FIRST,NO,78,4,6,148,0.9512195121951219,0.34513274336283184,0.4831858407079646,-0.006961598922074991
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,UNDERSAMPLING,BEST FIRST,NO,11,228,0,0,0.04602510460251046,1.0,0.03668261562998405,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,UNDERSAMPLING,BEST FIRST,NO,28,7,477,17,0.8,0.6222222222222222,0.9831267217630854,0.675874393668624
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,UNDERSAMPLING,BEST FIRST,NO,26,8,235,0,0.7647058823529411,1.0,0.9810066476733144,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,UNDERSAMPLING,BEST FIRST,NO,2,1,273,2,0.6666666666666666,0.5,0.9972627737226277,0.5660770031217464
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,UNDERSAMPLING,BEST FIRST,NO,4,38,249,0,0.09523809523809523,1.0,0.9337979094076655,0.15264367816091973
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,UNDERSAMPLING,BEST FIRST,NO,2,0,289,0,1.0,1.0,1.0,1.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,UNDERSAMPLING,BEST FIRST,NO,23,4,245,42,0.8518518518518519,0.35384615384615387,0.9686129131912264,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,UNDERSAMPLING,BEST FIRST,NO,8,3,303,0,0.7272727272727273,1.0,0.9950980392156863,0.8373056994818653
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,UNDERSAMPLING,BEST FIRST,NO,37,8,270,0,0.8222222222222222,1.0,0.9836671203577678,0.8879999999999999
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,14,31,229,22,0.3111111111111111,0.3888888888888889,0.6348290598290598,0.24344135802469125
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,148,10,NaN,0.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,18,0,10,208,1.0,0.07964601769911504,0.5398230088495575,0.007280375343795499
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,11,228,0,0,0.04602510460251046,1.0,0.5,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,7,4,480,38,0.6363636363636364,0.15555555555555556,0.5736455463728191,0.22406928825871378
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,26,8,235,0,0.7647058823529411,1.0,0.9835390946502057,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,2,1,273,2,0.6666666666666666,0.5,0.7481751824817519,0.5660770031217464
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,4,38,249,0,0.09523809523809523,1.0,0.9337979094076655,0.15264367816091973
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,289,2,NaN,0.0,0.5,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,23,4,245,42,0.8518518518518519,0.35384615384615387,0.6688909484090207,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,8,3,303,0,0.7272727272727273,1.0,0.9950980392156863,0.8373056994818653
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,37,8,270,0,0.8222222222222222,1.0,0.9856115107913669,0.8879999999999999
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,21,6,254,15,0.7777777777777778,0.5833333333333334,0.7801282051282051,0.6278735632183908
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,148,10,NaN,0.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,18,0,10,208,1.0,0.07964601769911504,0.5398230088495575,0.007280375343795499
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,10,14,214,1,0.4166666666666667,0.9090909090909091,0.9238437001594896,0.5425545489345414
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,28,7,477,17,0.8,0.6222222222222222,0.8038797061524334,0.675874393668624
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,26,8,235,0,0.7647058823529411,1.0,0.9835390946502057,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,2,1,273,2,0.6666666666666666,0.5,0.7481751824817519,0.5660770031217464
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,3,3,284,1,0.5,0.75,0.8697735191637631,0.5932914046121609
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,2,0,289,0,1.0,1.0,1.0,1.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,23,4,245,42,0.8518518518518519,0.35384615384615387,0.6688909484090207,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,306,8,NaN,0.0,0.5,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,15,0,278,22,1.0,0.40540540540540543,0.7027027027027027,0.5461689587426327
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,29,39,221,7,0.4264705882352941,0.8055555555555556,0.8277777777777777,0.4740420271940669
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,148,10,NaN,0.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,18,0,10,208,1.0,0.07964601769911504,0.5398230088495575,0.007280375343795499
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,11,228,0,0,0.04602510460251046,1.0,0.5,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,7,4,480,38,0.6363636363636364,0.15555555555555556,0.5736455463728191,0.22406928825871378
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,26,8,235,0,0.7647058823529411,1.0,0.9835390946502057,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,2,1,273,2,0.6666666666666666,0.5,0.7481751824817519,0.5660770031217464
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,4,38,249,0,0.09523809523809523,1.0,0.9337979094076655,0.15264367816091973
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,2,0,289,0,1.0,1.0,1.0,1.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,23,4,245,42,0.8518518518518519,0.35384615384615387,0.6688909484090207,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,8,3,303,0,0.7272727272727273,1.0,0.9950980392156863,0.8373056994818653
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,37,8,270,0,0.8222222222222222,1.0,0.9856115107913669,0.8879999999999999
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,28,38,222,8,0.42424242424242425,0.7777777777777778,0.9018696581196581,0.46477987421383654
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,10,6,142,0,0.625,1.0,0.9797297297297297,0.7497360084477298
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,78,4,6,148,0.9512195121951219,0.34513274336283184,0.48982300884955754,-0.006961598922074991
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,11,228,0,0,0.04602510460251046,1.0,0.5,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,45,21,463,0,0.6818181818181818,1.0,0.984573002754821,0.7895185585175919
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,26,8,235,0,0.7647058823529411,1.0,0.9810066476733144,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,4,1,273,0,0.8,1.0,0.9972627737226277,0.8870836718115362
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,4,38,249,0,0.09523809523809523,1.0,0.9782229965156795,0.15264367816091973
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,289,2,NaN,0.0,1.0,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,249,65,NaN,0.0,0.6700030892801977,0.0
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,8,3,303,0,0.7272727272727273,1.0,0.9950980392156863,0.8373056994818653
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,37,8,270,0,0.8222222222222222,1.0,0.9856115107913669,0.8879999999999999
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,100,3,NaN,0.0,0.965,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,260,36,NaN,0.0,0.4238247863247863,0.0
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,10,148,0,0,0.06329113924050633,1.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,78,4,6,148,0.9512195121951219,0.34513274336283184,0.48849557522123893,-0.006961598922074991
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,11,228,0,0,0.04602510460251046,1.0,0.9681020733652312,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,45,21,463,0,0.6818181818181818,1.0,0.984573002754821,0.7895185585175919
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,26,8,235,0,0.7647058823529411,1.0,0.9860715416270972,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,2,1,273,2,0.6666666666666666,0.5,0.9972627737226277,0.5660770031217464
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,4,38,249,0,0.09523809523809523,1.0,0.9795296167247387,0.15264367816091973
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,2,0,289,0,1.0,1.0,1.0,1.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,9,0,249,56,1.0,0.13846153846153847,0.6700030892801977,0.20311791897036197
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,8,3,303,0,0.7272727272727273,1.0,0.9950980392156863,0.8373056994818653
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,37,8,270,0,0.8222222222222222,1.0,0.9914446820921641,0.8879999999999999
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,21,23,237,15,0.4772727272727273,0.5833333333333334,0.7474358974358974,0.4516380655226209
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,10,6,142,0,0.625,1.0,0.9797297297297297,0.7497360084477298
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
